상세링크,이름,공고번호,해시태그,현 상황,임보종류,구조 지역,성별,중성화 여부,출생시기,몸무게,SNS,임보조건_지역,임보조건_임보 기간,임보조건_픽업,임보조건_기타 조건,이런_집도_가능해요,건강정보_접종 현황,건강정보_검사 현황,건강정보_병력 사항,건강정보_기타 사항,참고용정보_배변,참고용정보_산책,참고용정보_짖음,참고용정보_분리불안,참고용정보_털빠짐,참고용정보_스킨십,참고용정보_대인,참고용정보_대견,참고용정보_외동,참고용정보_대묘,책임자_제공_사항
https://www.pimfyvirus.com/search/01_v/1510/,제야,공고번호 : 2025-01-0009,"# 소심소심, # 꾸러기, # 똑똑이, # 순둥이, # 먹는거최고",임보가능,릴레이임보,충남 서천,남,중성화 완,2023년 01월,14kg,링크 바로가기,"서울,경기",4 개월 이상,지원 가능,"외출 전 짧게라도 산책 필수, 반려견 교육에 경험이 있거나 열의가 있는 분, 운전 가능자 우대","원룸, 1인 가구, 반려동물 무경험자","광견병, 5차 예방접종 완료 (건강수첩 소지)
내외부 구충 완료 (매달 15일, 넥스가드 스펙트라)
3개월마다 드론탈 플러스로 추가 내부 구충 (15일)","구조 당시 코로나, 지알디아, 바베시아 양성이었으나, 현재 모두 완치됨
단, 바베시아는 특성 상 컨디션 저하 시 재발 가능성이 있어, 꾸준한 추적 관찰 필요. 세균성 피부염 완치되었으나 오래 방치되어 아토피성 피부처럼 다소 만성인 된 경향이 있어 꾸준히 보습관리 필요.","치은염/치주염 관리 중
치아 파절/마모가 심하고 흔들리는 치아 있음
배뇨 직후 약간의 요실금 증상 있었으나 덜 끊고 나오는 정도로 호전됨
피부 각질(비듬) 있음 (전염성 아님), 보습 관리 중
집먼지 진드기 알러지 있어 패브릭 소재 지양하고 청소에 신경써야 함
코로나, 지알디아, 바베시아 완치","미스트, 빗질, 3주마다 스파와 목욕으로 피모에 꾸준한 보습관리, 양치를 통한 치아관리 필요
일상 생활에서 켄넬링 교육 유지해야 함(외출 시 켄넬링, 수면 시 켄넬링, 휴식 시 켄넬링 등)",5,5,3,3,5,5,3,4,4,4,"사료, 간식, 패드, 기본 물품, 기초 병원비(중성화/전염병 검사/기본 접종 등), 일반 병원비(임보 중 발생하게 된 가벼운 질환 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1508/,미르,공고번호 : 2025-01-0007,"# 애교쟁이, # 사람좋아, # 친구좋아, # 꾸러기, # 똑똑이",임보가능,긴급임보,공주시,남,중성화 완,2023년 추정,18kg,링크 바로가기링크 바로가기,전국,6 개월 이상,지원 가능,,,접종 및 중성화 모두 완료,2025.1.2. 현재까지 접종 및 중성화 모두 완료,,,5,4,2,2,3,5,5,4,4,4,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1505/,뽀리,공고번호 : 2025-01-0006,"# 사람좋아, # 친구좋아, # 조용조용, # 똑똑이, # 얼굴천재",임보중,입양전제,인천 영종도,여,중성화 완,2023년 추정,6kg,링크 바로가기,전국,3 개월 이상,지원 가능,"강아지들은 환경이 바뀌면 적응할 시간이 필요합니다. 특히 뽀리는 임보처가 자주 바뀌어서 이전에 발견하지 못했던 문제들이 발견될 수 있습니다. 이 부분을 이해하고 함께 노력해주실 수 있는 집이 필요합니다. (트레이닝 지원가능) 하루 최소 1회 이상 산책은 필수이고 2회 이상인 경우, 훈련에 도움이 되어 이 부분이 가능하면 좋겠습니다. 털빠짐 등의 이유로 임보를 취소하실 분들은 문의안주셔도 됩니다!",반려동물 무경험자,4dx 지알디아 중성화수술 광견병백신 코로나 백신 접종 완료,"구조당시 코로나/심장사상충 검사 완료, 모두 음성",현재 건강문제 없고 매우 건강함,"현재 임보중이나 곧 임보가 종료될 예정입니다. 일정은 함께 조정할 수 있습니다! 
임보 조건 관련하여 어느정도 협의 가능하니 궁금하신 사항이 있으시면 인스타그램으로 dm 부탁드립니다. 
https://www.instagram.com/bbk.album/ 

임시보호 시작 전, 임보계약서를 작성하니 참고 부탁드립니다!",5,5,2,1,3,5,5,5,3,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1504/,예슬이,공고번호 : 2025-01-0005,"# 애교쟁이, # 사람좋아, # 소심소심, # 조용조용, # 순둥이",임보중,긴급임보,동구협,여,중성화 완,2021년 추정,4kg,,"서울,경기",3 개월 이상,지원 가능,,"원룸, 1인 가구, 동거 커플, 영유아 가정",접종완료,4dx.전염병검진완,심장병.갑상선기능저하,,5,5,1,1,2,5,5,4,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1503/,성실이,공고번호 : 2025-01-0004,"# 애교쟁이, # 사람좋아, # 친구좋아, # 소심소심, # 먹는거최고",임보중,릴레이임보,전남함평군,여,중성화 완,2023년 12월,8kg,,전국,3 주 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",접종완료,4dx. 전염병검진완,,,5,5,1,1,2,5,5,5,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1502/,똘이,공고번호 : 2025-01-0003,"# 애교쟁이, # 사람좋아, # 똑똑이, # 순둥이, # 산책최고",임보가능,단기임보,가현산 중턱 닭장,남,중성화 완,2023년 08월,13kg,링크 바로가기,"전국,서울,경기",2 개월,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",5차까지 접종완료,"2024.08 구조당시 모든 키트 검사 음성
사상충도 음성",,,3,4,2,,4,5,5,4,3,,"기본 물품, 기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1499/,김짱이(김장이),공고번호 : 2024-01-1310,"# 애교쟁이, # 사람좋아, # 조용조용, # 순둥이, # 산책최고",임보가능,릴레이임보,충남 당진,여,중성화 완,2022년 12월,11kg,링크 바로가기링크 바로가기,전국,6 개월,지원 가능,"실외배변이라 산책 2회 필수, 집 비우는 시간이 8시간이내이신분","1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정","심장사상충 완치 한지 얼마 안되어, 종합접종및 광견병 1월부터 접종 예정",2024.4 심장사상충 외 건강하다는 소견,심장사상충 치료완료,,5,5,1,5,5,5,5,4,4,3,"사료, 간식, 기본 물품, 기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1497/,순이,공고번호 : 2024-01-1308,"# 소심소심, # 조용조용, # 순둥이, # 먹는거최고, # 얼굴천재",임보중,일반임보,동두천,여,중성화 완,2021년 추정,4kg,,전국,3 개월 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",접종 완,전염병 검사,없음,,,1,1,1,,1,1,1,,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1494/,네즈,공고번호 : 2024-01-1306,"# 조용조용, # 시크도도, # 순둥이, # 먹는거최고",임보중,릴레이임보,고양시보호소,여,중성화 완,2019년 추정,7kg,링크 바로가기링크 바로가기,"서울,경기,강원도,충청도,전라도,경상도",3 개월,방문 필수,하루 산책 1회 이상 필수 / 모니터링 동의 필수,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플",접종완료 및 매년 2월 접종보강,,"2023.09 심장사상충 완치 판정 
2023.10 난소난종 제거 완료",,4,5,1,1,3,4,4,3,1,3,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1493/,뽀찌,공고번호 : 2024-01-1305,"# 애교쟁이, # 사람좋아, # 친구좋아, # 꾸러기, # 얼굴천재",임보중,일반임보,경남 밀양,남,중성화 완,2020년 추정,6kg,,전국,3 개월 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",5차 완료,전염병 음성,사상충 치료 완료,,5,3,1,,,5,5,5,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1488/,경훈이,공고번호 : 2024-01-1301,"# 애교쟁이, # 사람좋아, # 똑똑이, # 먹는거최고, # 산책최고",임보중,일반임보,남양주시 진건,남,중성화 완,2024년 02월,14kg,링크 바로가기,"서울,경기,충청도",6 개월,지원 가능,구조팀과의 원활한 소통 및 사진/영상 전달이 잘 되시는분이 좋아요♡,"원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정","중성화완료
종합백신+광견병접종","구조당시 
심장사상충 및 4가지 질병 모두음성",,"시바묻은 진도 시바진도랍니다:)
진짜 애교가 많은 순둥이에요!
집댕댕 가능합니다.",,5,1,2,4,5,5,3,5,1,"패드, 기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1487/,봉봉,공고번호 : 2024-01-1300,"# 애교쟁이, # 사람좋아, # 조용조용, # 순둥이, # 먹는거최고",임보중,릴레이임보,홍성보호소,여,중성화 완,2017년 추정,6kg,링크 바로가기,전국,3 개월,지원 가능,책임감 있게 보호해주실 수 있는분,"원룸, 1인 가구, 반려동물 무경험자, 영유아 가정","- 예방접종 완료 : 2025년 5월 보강 접종 필요
- 매월 15일 심장사상충 예방약 진행 중",,,,5,5,1,1,4,5,5,5,3,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1484/,아라,공고번호 : 2024-01-1297,"# 애교쟁이, # 사람좋아, # 친구좋아, # 꾸러기, # 순둥이",임보가능,일반임보,부천시,여,중성화 전,2024년 추정,5kg,링크 바로가기,"서울,경기",3 개월,지원 가능,"구조팀과 소통이 원활하고, 입양을 위해 사진+영상 소통이 원활한분이면 좋겠습니다.","원룸, 1인 가구, 반려동물 무경험자, 동거 커플, 영유아 가정",2024년12월28일 첫접종시작!,"2024 12월20일 , 파보 코로나 지알디아 검사시 음성",안충제거,배변훈련이 필요하답니다,1,,3,1,3,5,5,5,5,5,"패드, 기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1483/,콩순,공고번호 : 2024-01-1296,"# 애교쟁이, # 친구좋아, # 시크도도, # 산책최고, # 독립심짱",임보가능,입양전제,전남 담양,여,중성화 완,2023년 02월,7kg,링크 바로가기,전라도,6 개월,지원 가능,,반려동물 무경험자,"중성화 완료
암컷
7키로",심장사상충 없음 매달 구충 및 심장사상충 예방약 실시,2023.11 중성화 완료,,4,2,3,1,3,5,3,5,5,2,"간식, 기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1482/,금솔,공고번호 : 2024-01-1295,"# 애교쟁이, # 사람좋아",임보중,일반임보,인천시보,여,중성화 전,2020년 추정,3kg,,"서울,경기",3 개월 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자",추가접조,검진모두음성,,,,,,2,3,4,4,3,3,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 일반 병원비(임보 중 발생하게 된 가벼운 질환 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1481/,모모,공고번호 : 2024-01-1294,"# 사람좋아, # 순둥이",임보중,일반임보,평택,여,중성화 전,2017년 추정,3kg,,"서울,경기",3 개월 이상,지원 가능,,"원룸, 1인 가구, 반려동물 무경험자",접종완료,모든검사 음성,,,5,5,1,4,3,5,5,2,1,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 일반 병원비(임보 중 발생하게 된 가벼운 질환 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1480/,코기,공고번호 : 2024-01-1293,"# 똑똑이, # 순둥이",임보중,일반임보,인천시보,여,중성화 전,2018년 추정,7kg,,경기,3 개월 이상,지원 가능,,"1인 가구, 반려동물 무경험자",광견접종함.,구조당시 코로나 파보 홍역 지알디아 사상충 모두음성,,,,,,,3,5,5,4,,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1478/,도로시_두유,공고번호 : 2024-01-1291,"# 조용조용, # 순둥이",임보가능,일반임보,부산,남,중성화 완,2020년 추정,2kg,,"서울,경기",3 개월,지원 가능,,"원룸, 1인 가구, 동거 커플",12.12 종합 인플 접종,24.11.12 4dx 음성,,,,,,,,,,,,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1475/,나무,공고번호 : 2024-01-1288,"# 친구좋아, # 호기심천국, # 꾸러기, # 먹는거최고, # 장난감최고",임보가능,일반임보,경남 진주,남,중성화 전,2024년 08월,12kg,링크 바로가기,전국,6 개월,지원 가능,퍼피에 대한 기본 지식이 있는 분을 찾고 있습니다,"1인 가구, 반려동물 무경험자, 동거 커플",4차접종 완료,구충제 급여,,,2,5,3,1,4,4,2,5,4,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
https://www.pimfyvirus.com/search/01_v/1472/,누렁이1번 (사천시보호소),공고번호 : 2024-01-1285,"# 사람좋아, # 친구좋아, # 호기심천국, # 꾸러기, # 먹는거최고",임보중,입양전제,사천시보호소,여,중성화 전,2024년 10월,1kg,링크 바로가기,"전국,서울,경기,강원도,충청도,전라도,경상도,제주도",9999 개월,방문 필수,"입양조건♥ 1. 입양 전 남양주 별내동 별내별가람역 인근으로 오셔서 아이보시고 의논 가능한 분 (추후 입양시 책임비5만원,계약서작성) 2. 하루 평균 집 비우는 시간이 7시간 이하 3. 13세이하 어린이가 있는 집은 어려워요 4. 파양이력이 없는 분 5. 아이가 짖고 물고 배변실수를 하고 추후 아파서 치료비가 많이 들어도 끝까지 책임져주실 분 6. 가족, (전월세 거주시) 집주인동의 7. 입양 전 임시보호자가 집에 방문합니다 ( 키울수없는 집이거나 가족동의나 주소자체를 거짓으로 답변하는 분들이 있어요 ㅠ 그렇게 무리한 입양 후 파양,유기,유실하는 경우가 있어서요ㅠ) 8. 입양하는 아이 인스타 만들기 (입양 후 연락두절이신 분들이 있어요ㅠ 개장수들이나 정신질환있는 사람들을 걸러내기 위함입니다) 9. 주2회 이상 산책 약속  10. 입양 전 입양자 구매해주실 목록 : 인식표, 입양자분이 사용할 위치추적기 (2주약속_ 입양 당일부터 2주까지 강아지 잃어버리는 일이 너무 많습니다ㅠ 개를 잃어버리는건 사고로 이어질 수 있으며 또 다른 개,사람의 생명을 위험하게 할수있어요), 목줄(하네스)+산책줄, 이동가방 11. 상황에 따라 추가적으로 확인사항이 있을 수 있습니다.","원룸, 1인 가구, 반려동물 무경험자, 동거 커플",1차완료!!,건강해요,없음,건강!,3,3,5,5,3,5,5,5,5,,"기초 병원비(중성화/전염병 검사/기본 접종 등), 심화 병원비(임보 전부터 이어진 지병,큰 검사 및 수술이 필요한 경우 등)"
